hostsp,hostid,AA,drift,driftadj,diff,finalvalue,samplestd,date_collected,year,lag0_temp,lag1_temp,lag2_temp,lag3_temp,lag12_temp,decade,tl,sl,location,lat,long,comments
hake,045422-3_87,nle,-1.713181416,18.01251475,-1.7916,19.80411475,0.052576928,16-Jun-87,1987,10.6,9.8,8.9,8.3,11,1980,181,154,"Kitsap Puget Sound, Dabob Bay, Just East of Whitney Point, 47.7500, -122.8333 50-0m",47.75,-122.8333,
hake,045422-3_87,asp,1.172818584,13.98151475,1.7092,12.27231475,0.794101589,16-Jun-87,1987,10.6,9.8,8.9,8.3,11,1980,181,154,"Kitsap Puget Sound, Dabob Bay, Just East of Whitney Point, 47.7500, -122.8333 50-0m",47.75,-122.8333,
hake,045422-3_87,ser,-0.213637168,10.43930383,-1.9944,12.43370383,0.56943949,16-Jun-87,1987,10.6,9.8,8.9,8.3,11,1980,181,154,"Kitsap Puget Sound, Dabob Bay, Just East of Whitney Point, 47.7500, -122.8333 50-0m",47.75,-122.8333,
hake,045422-3_87,glu,-1.527442478,23.80410914,0.3568,23.44730914,0.30637613,16-Jun-87,1987,10.6,9.8,8.9,8.3,11,1980,181,154,"Kitsap Puget Sound, Dabob Bay, Just East of Whitney Point, 47.7500, -122.8333 50-0m",47.75,-122.8333,
hake,045422-3_87,phe,-1.196977876,5.853977876,0.6358,5.218177876,0.614021987,16-Jun-87,1987,10.6,9.8,8.9,8.3,11,1980,181,154,"Kitsap Puget Sound, Dabob Bay, Just East of Whitney Point, 47.7500, -122.8333 50-0m",47.75,-122.8333,
hake,003955-2_36,ala,-0.081153888,22.95548722,0.9236,22.03188722,0.165657277,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,115,98,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-2_36,val,-0.214691913,22.37735858,0.962833333,21.41452525,0.777003432,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,115,98,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-2_36,leu,0.227808729,20.4945246,1.1045,19.3900246,0.439832165,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,115,98,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-2_36,ile,1.487125958,21.82820737,2.9274,18.90080737,0.232639922,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,115,98,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-2_36,nle,-2.059375137,18.99070847,-1.4198,20.41050847,0.281286924,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,115,98,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-2_36,pro,0.65378819,22.70554514,5.600833333,17.10471181,0.123973115,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,115,98,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-2_36,thr,0.917966594,-10.92163326,-0.6416,-10.28003326,0.776005369,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,115,98,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-2_36,asp,1.623815148,15.12051819,2.299666667,12.82085152,0.49322848,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,115,98,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-2_36,ser,-0.99230552,10.97097219,-0.837,11.80797219,0.841043598,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,115,98,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-2_36,glu,0.024564827,24.73476851,1.358666667,23.37610184,0.1858772,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,115,98,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-2_36,phe,0.516495507,7.553504493,1.658,5.895504493,0.996176691,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,115,98,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-1_36,ala,-0.129616175,22.61861617,0.348166667,22.27044951,0.079170702,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,124,105,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-1_36,val,-0.193598203,21.22793154,0.554833333,20.6730982,0.26900062,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,124,105,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-1_36,leu,1.116483642,20.12851636,0.5202,19.60831636,0.519295677,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,124,105,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-1_36,ile,1.081186136,22.34448053,3.054666667,19.28981386,0.485973593,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,124,105,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-1_36,nle,-2.280740693,19.82574069,-2.7135,22.53924069,0.650399108,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,124,105,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-1_36,pro,1.04387163,22.60079504,5.646,16.95479504,0.635500066,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,124,105,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-1_36,thr,0.860937099,-12.1349371,-0.678,-11.4569371,0.226642891,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,124,105,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-1_36,asp,2.001432606,14.40056739,2.364333333,12.03623406,0.20949463,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,124,105,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-1_36,ser,-1.648747112,11.96474711,-1.288666667,13.25341378,0.473678161,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,124,105,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-1_36,glu,-0.487074454,24.45307445,0.9675,23.48557445,0.287511739,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,124,105,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,003955-1_36,phe,-0.451745828,6.320079161,0.902333333,5.417745828,0.555476672,15-Apr-36,1936,7.8,7,6.7,7.9,7.8,1930,124,105,"Mason Hood Canal, near Hoodsport",47.416637,-123.138751,
hake,110758-1_91,ala,0.32103466,20.79596534,-0.346833333,21.14279867,0.546061352,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,257,210,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-1_91,val,0.129797176,21.45286949,0.321,21.13186949,0.849612461,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,257,210,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-1_91,leu,0.087681643,19.48165169,-0.027666667,19.50931836,0.730116657,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,257,210,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-1_91,ile,0.288284981,21.60704835,1.102833333,20.50421502,0.278104896,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,257,210,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-1_91,nle,-0.600092426,12.43442576,-1.75,14.18442576,2.000893884,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,257,210,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-1_91,thr,-0.043848524,-12.46348481,-0.804166667,-11.65931814,0.733989328,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,257,210,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-1_91,asp,0.352166881,15.55483312,1.7315,13.82333312,0.934142923,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,257,210,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-1_91,ser,-0.825804878,12.25747154,-1.744166667,14.00163821,1.399153435,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,257,210,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-1_91,glu,0.234023107,21.75231023,0.652333333,21.09997689,0.093087772,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,257,210,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-1_91,phe,0.143414634,4.129252033,0.277,3.852252033,0.284651249,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,257,210,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-2_91,ala,0.483030809,19.70130252,-0.110166667,19.81146919,0.085195853,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,164,139,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-2_91,val,0.193621309,20.43871202,0.392166667,20.04654536,0.121327381,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,164,139,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-2_91,leu,0.110830552,17.38283611,-0.3635,17.74633611,0.241727808,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,164,139,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-2_91,ile,0.252254172,20.64974583,1.193666667,19.45607916,0.374871978,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,164,139,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-2_91,nle,-1.132489331,15.50448933,-1.514,17.01848933,0.339680732,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,164,139,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-2_91,thr,0.475567394,-12.15090073,-0.8385,-11.31240073,1.517901292,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,164,139,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-2_91,asp,1.104562259,12.09310441,2.14,9.953104407,1.220871137,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,164,139,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-2_91,ser,-1.134184852,14.82085152,-1.649333333,16.47018485,2.627870875,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,164,139,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-2_91,glu,0.205301669,20.68603166,0.535,20.15103166,0.138363049,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,164,139,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-2_91,phe,0.137934531,6.909732135,0.057833333,6.851898802,0.261519279,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,164,139,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-4_91,ala,-0.011946903,23.50261357,-0.1938,23.69641357,0.112366958,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,260,221,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-4_91,val,-0.824893805,24.07222714,-0.1462,24.21842714,0.185511006,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,260,221,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-4_91,leu,-1.517615044,22.37428171,-1.155,23.52928171,0.352502955,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,260,221,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-4_91,ile,-0.417225664,22.636559,1.1568,21.479759,0.2449272,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,260,221,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-4_91,nle,-1.93209292,17.84642625,-1.7092,19.55562625,0.089455762,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,260,221,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-4_91,pro,-0.733061947,21.08772861,2.0292,19.05852861,0.54771921,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,260,221,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-4_91,thr,-0.459995575,-4.959004425,-1.417,-3.542004425,3.648511614,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,260,221,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-4_91,asp,0.864673121,13.81499355,2.749166667,11.06582688,1.946016786,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,260,221,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-4_91,ser,-3.025153392,15.09048673,-0.9082,15.99868673,2.2648621,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,260,221,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-4_91,glu,-0.979048673,24.97238201,-0.061,25.03338201,0.312704866,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,260,221,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-4_91,phe,-0.960212389,7.630545723,-0.3232,7.953745723,4.622581566,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,260,221,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-7_91,ala,-0.199409499,21.2974095,0.348166667,20.94924283,0.672661133,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,154,134,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-7_91,val,-0.297843389,17.73484339,0.554833333,17.18001006,0.642674879,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,154,134,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-7_91,leu,1.717667141,15.30066619,0.5202,14.78046619,0.67431768,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,154,134,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-7_91,ile,1.663363286,17.89197005,3.054666667,14.83730338,0.424278603,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,154,134,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-7_91,nle,-3.508831836,18.47716517,-2.7135,21.19066517,1.194668294,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,154,134,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-7_91,pro,1.605956354,27.36171031,5.646,21.71571031,2.473433713,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,154,134,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-7_91,glu,-0.749345315,22.86834531,0.9675,21.90084531,0.383112255,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,154,134,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,110758-7_91,phe,-0.694993582,12.27199358,0.902333333,11.36966025,1.01371643,7-May-91,1991,9.7,8.4,7.9,7.7,9.9,1990,154,134,"Mason Puget Sound, Hood Canal 47.3772, -123.0878 26 fms",47.3772,-123.0878,
hake,005659-2_49,ala,0.856092426,20.87657424,-0.346833333,21.22340757,0.040525712,19-Jul-49,1949,10.3,10.1,9.4,8.3,10.8,1940,187,163,"Pierre off Miner Creek, Henderson Bay, Carr Inlet",47.364885,-122.66367,"Minter, not Miner!; lat/long of henderson bay"
hake,005659-2_49,val,0.346125802,24.17520753,0.321,23.85420753,2.006572783,19-Jul-49,1949,10.3,10.1,9.4,8.3,10.8,1940,187,163,"Pierre off Miner Creek, Henderson Bay, Carr Inlet",47.364885,-122.66367,
hake,005659-2_49,leu,0.233817715,19.06818228,-0.027666667,19.09584895,0.174318674,19-Jul-49,1949,10.3,10.1,9.4,8.3,10.8,1940,187,163,"Pierre off Miner Creek, Henderson Bay, Carr Inlet",47.364885,-122.66367,
hake,005659-2_49,ile,0.768759949,20.13290672,1.102833333,19.03007338,0.16483426,19-Jul-49,1949,10.3,10.1,9.4,8.3,10.8,1940,187,163,"Pierre off Miner Creek, Henderson Bay, Carr Inlet",47.364885,-122.66367,
hake,005659-2_49,nle,-1.60024647,11.63024647,-1.75,13.38024647,4.114116673,19-Jul-49,1949,10.3,10.1,9.4,8.3,10.8,1940,187,163,"Pierre off Miner Creek, Henderson Bay, Carr Inlet",47.364885,-122.66367,
hake,005659-2_49,pro,0.490926829,23.43807317,2.676666667,20.7614065,1.032796689,19-Jul-49,1949,10.3,10.1,9.4,8.3,10.8,1940,187,163,"Pierre off Miner Creek, Henderson Bay, Carr Inlet",47.364885,-122.66367,
hake,005659-2_49,thr,-0.116929397,-11.91173727,-0.804166667,-11.1075706,0.118955174,19-Jul-49,1949,10.3,10.1,9.4,8.3,10.8,1940,187,163,"Pierre off Miner Creek, Henderson Bay, Carr Inlet",47.364885,-122.66367,
hake,005659-2_49,asp,0.939111682,13.41088832,1.7315,11.67938832,0.550762199,19-Jul-49,1949,10.3,10.1,9.4,8.3,10.8,1940,187,163,"Pierre off Miner Creek, Henderson Bay, Carr Inlet",47.364885,-122.66367,
hake,005659-2_49,ser,-2.202146341,13.56147967,-1.744166667,15.30564634,1.91305419,19-Jul-49,1949,10.3,10.1,9.4,8.3,10.8,1940,187,163,"Pierre off Miner Creek, Henderson Bay, Carr Inlet",47.364885,-122.66367,
hake,005659-2_49,glu,0.624061617,22.13327172,0.652333333,21.48093838,0.026950572,19-Jul-49,1949,10.3,10.1,9.4,8.3,10.8,1940,187,163,"Pierre off Miner Creek, Henderson Bay, Carr Inlet",47.364885,-122.66367,
hake,005659-2_49,phe,0.382439024,7.601560976,0.277,7.324560976,2.862207714,19-Jul-49,1949,10.3,10.1,9.4,8.3,10.8,1940,187,163,"Pierre off Miner Creek, Henderson Bay, Carr Inlet",47.364885,-122.66367,
hake,028785-1_75,ala,1.270111682,23.83888832,0.242833333,23.59605499,0.332906894,1/27/75,1975,7.3,8.2,8.6,9.7,7.2,1970,445,393,Unplaced Alden Bank,48.853361,-122.835568,
hake,028785-1_75,val,1.397057766,24.59594223,1.195,23.40094223,0.063150614,1/27/75,1975,7.3,8.2,8.6,9.7,7.2,1970,445,393,Unplaced Alden Bank,48.853361,-122.835568,
hake,028785-1_75,leu,1.482684211,23.06931579,0.651166667,22.41814912,0.425021176,1/27/75,1975,7.3,8.2,8.6,9.7,7.2,1970,445,393,Unplaced Alden Bank,48.853361,-122.835568,
hake,028785-1_75,ile,1.002535302,24.4884647,1.876166667,22.61229803,0.61099018,1/27/75,1975,7.3,8.2,8.6,9.7,7.2,1970,445,393,Unplaced Alden Bank,48.853361,-122.835568,
hake,028785-1_75,nle,0.00705905,15.68127428,-1.2085,16.88977428,2.383110852,1/27/75,1975,7.3,8.2,8.6,9.7,7.2,1970,445,393,Unplaced Alden Bank,48.853361,-122.835568,
hake,028785-1_75,pro,1.439028241,30.09097176,3.758166667,26.33280509,0.333654012,1/27/75,1975,7.3,8.2,8.6,9.7,7.2,1970,445,393,Unplaced Alden Bank,48.853361,-122.835568,
hake,028785-1_75,thr,0.998680359,-17.95134703,-0.599,-17.35234703,0.374462726,1/27/75,1975,7.3,8.2,8.6,9.7,7.2,1970,445,393,Unplaced Alden Bank,48.853361,-122.835568,
hake,028785-1_75,asp,2.156982028,16.07501797,1.625166667,14.44985131,0.866050229,1/27/75,1975,7.3,8.2,8.6,9.7,7.2,1970,445,393,Unplaced Alden Bank,48.853361,-122.835568,
hake,028785-1_75,ser,-0.414948652,10.53694865,-2.000166667,12.53711532,0.551758099,1/27/75,1975,7.3,8.2,8.6,9.7,7.2,1970,445,393,Unplaced Alden Bank,48.853361,-122.835568,
hake,028785-1_75,glu,1.271697047,25.67730295,1.535666667,24.14163629,0.494743368,1/27/75,1975,7.3,8.2,8.6,9.7,7.2,1970,445,393,Unplaced Alden Bank,48.853361,-122.835568,
hake,028785-1_75,phe,1.260282413,3.605384253,1.261666667,2.343717587,0.230500181,1/27/75,1975,7.3,8.2,8.6,9.7,7.2,1970,445,393,Unplaced Alden Bank,48.853361,-122.835568,
hake,015334-2_32,ala,0.634922978,19.70407702,0.5255,19.17857702,0.413602466,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,176,153,Washington Central Puget Sound,,,
hake,015334-2_32,val,0.345218228,20.81178177,0.677833333,20.13394844,0.468445301,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,176,153,Washington Central Puget Sound,,,
hake,015334-2_32,leu,0.48406932,18.25426401,0.91,17.34426401,0.893630983,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,176,153,Washington Central Puget Sound,,,
hake,015334-2_32,ile,0.236572529,20.77842747,1.941333333,18.83709414,0.200591625,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,176,153,Washington Central Puget Sound,,,
hake,015334-2_32,nle,-0.294890886,14.57155755,-1.474,16.04555755,0.018230012,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,176,153,Washington Central Puget Sound,,,
hake,015334-2_32,pro,0.333947368,24.87205263,4.386166667,20.48588596,1.040604151,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,176,153,Washington Central Puget Sound,,,
hake,015334-2_32,thr,0.490436457,-8.698103124,-0.473666667,-8.224436457,0.056092186,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,176,153,Washington Central Puget Sound,,,
hake,015334-2_32,asp,0.722759949,15.47224005,1.422666667,14.04957338,0.185259278,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,176,153,Washington Central Puget Sound,,,
hake,015334-2_32,ser,-0.323543004,11.17120967,-1.655,12.82620967,1.154359274,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,176,153,Washington Central Puget Sound,,,
hake,015334-2_32,glu,0.480147625,21.37518571,1.2735,20.10168571,0.340312112,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,176,153,Washington Central Puget Sound,,,
hake,015334-2_32,phe,0.423414634,5.794918699,1.185666667,4.609252033,0.177587537,29-Sep-32,1932,10.7,10.9,10.8,10.4,10.7,1930,176,153,Washington Central Puget Sound,,,
hake,002668-1_33,ala,0.695575096,20.40375824,-0.346833333,20.75059157,0.460319816,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,223,198,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-1_33,val,0.281227214,22.71377279,0.321,22.39277279,0.356214823,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,223,198,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-1_33,leu,0.189976893,20.17335644,-0.027666667,20.20102311,0.522549838,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,223,198,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-1_33,ile,0.624617458,21.00538254,1.102833333,19.90254921,0.783810564,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,223,198,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-1_33,nle,-1.300200257,16.68120026,-1.75,18.43120026,2.936098602,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,223,198,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-1_33,pro,0.398878049,23.38945528,2.676666667,20.71278862,0.497413644,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,223,198,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-1_33,thr,-0.095005135,-5.237328199,-0.804166667,-4.433161532,0.786171949,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,223,198,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-1_33,asp,0.763028241,14.68363843,1.7315,12.95213843,0.099570745,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,223,198,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-1_33,ser,-1.789243902,14.23591057,-1.744166667,15.98007724,0.851216385,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,223,198,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-1_33,glu,0.507050064,21.8216166,0.652333333,21.16928327,0.07957596,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,223,198,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,002668-1_33,phe,0.310731707,8.762268293,0.277,8.485268293,0.455490944,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,223,198,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,026608-7_33,ala,0.858721438,21.39294523,-0.110166667,21.5031119,0.29247621,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,194,176,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,026608-7_33,val,0.344215661,21.30211767,0.392166667,20.90995101,0.160278924,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,194,176,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
hake,026608-7_33,leu,0.197032092,18.41096791,-0.3635,18.77446791,0.804918008,19-Apr-33,1933,8,7.1,6.7,7.1,8.2,1930,194,176,Washington from Clinton on Whidbey Is. up to Saratoga passage and back along the flat between Gedney Is. and Everette,48.018285,-122.329465,"hat island is what google pulls up; used as lat/long, covers area mentioned in locality."
